brand,price,fuel,month,year,mileage,power,url
BMW 420 Gran Coupé d Auto,26000.0,Diesel,Maio,2015,64000,184,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-auto-ID8PwfG8.html
Toyota Corolla,29990.0,Gasolina,Abril,1987,245000,125,https://www.standvirtual.com/carros/anuncio/toyota-corolla-ID8PvTzb.html
Renault Twingo 1.0 SCe Zen,12990.0,Gasolina,Julho,2019,12000,65,https://www.standvirtual.com/carros/anuncio/renault-twingo-1-0-sce-zen-ID8PsFwD.html
Peugeot 5008 BlueHDI 130 EAT8 Allure Pack,25990.0,Diesel,Março,2020,121440,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-bluehdi-130-eat8-allure-pack-ID8PuUcH.html
Peugeot 308 SW BlueHDi 120 Stop & Start Business-Line,12990.0,Diesel,Maio,2016,150562,120,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-bluehdi-120-stop-start-business-line-ID8Pz1UE.html
Mercedes-Benz C 300 de Avantgarde,32950.0,Híbrido (Diesel),Outubro,2019,110000,306,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-de-avantgarde-ID8PzUHu.html
Citroën DS3 1.6 BlueHDi Be Chic,11500.0,Diesel,Julho,2015,186000,100,https://www.standvirtual.com/carros/anuncio/citron-ds3-1-6-bluehdi-be-chic-ID8Pvblp.html
Toyota Yaris 1.4 D-4D Comfort,13950.0,Diesel,Março,2017,130000,90,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-4-d-4d-comfort-ID8PmXyZ.html
Renault Mégane Coupe 1.5 dCi Dynamique,10500.0,Diesel,Março,2012,182000,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-coupe-1-5-dci-dynamique-ID8PA6bi.html
Mercedes-Benz GLA 250 e AMG Line,47500.0,Híbrido (Gasolina),Março,2022,7874,218,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-250-e-amg-line-ID8PxLEC.html
Opel Corsa 1.2 T Edition,14250.0,Gasolina,Julho,2021,75833,100,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-t-edition-ID8Py173.html
Renault Mégane 1.8 TCe R.S. EDC,33900.0,Gasolina,Agosto,2018,51063,280,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-8-tce-r-s-edc-ID8PyjKZ.html
Mercedes-Benz A 180 d Style Plus Aut.,24500.0,Diesel,Fevereiro,2019,95567,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-plus-aut-ID8PzEC2.html
SEAT Leon 1.0 TSI Style,19750.0,Gasolina,Abril,2021,63848,110,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-tsi-style-ID8Pz49i.html
Mercedes-Benz A 180 CDi BE Edition Urban,17550.0,Diesel,Outubro,2015,73557,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-cdi-be-edition-urban-ID8PyFpH.html
Renault Austral,37500.0,Híbrido (Gasolina),Dezembro,2022,9113,200,https://www.standvirtual.com/carros/anuncio/renault-austral-ID8Pz6vu.html
Peugeot 208 1.2 PureTech Allure Pack,17850.0,Gasolina,Setembro,2022,10074,101,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-allure-pack-ID8PzLh5.html
Mercedes-Benz B 180 d Urban,13950.0,Diesel,Dezembro,2015,240000,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-d-urban-ID8PuXpH.html
BMW M135i Standard,33850.0,Gasolina,Setembro,2012,160000,320,https://www.standvirtual.com/carros/anuncio/bmw-m135i-standard-ID8PusnB.html
Audi A8 4.2 TDi V8 quattro Exclusive,32950.0,Diesel,Abril,2010,340000,350,https://www.standvirtual.com/carros/anuncio/audi-a8-4-2-tdi-v8-quattro-exclusive-ID8PsOkS.html
BMW X5 3.0 si,15850.0,Gasolina,Fevereiro,2008,195000,272,https://www.standvirtual.com/carros/anuncio/bmw-x5-3-0-si-ID8PsicU.html
VW Golf Variant 1.6 TDi Highline DSG,16900.0,Diesel,Agosto,2017,126000,110,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-highline-dsg-ID8PxEZZ.html
BMW 318 d Touring xDrive,14990.0,Diesel,Novembro,2013,288000,143,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-xdrive-ID8PwHcN.html
BMW 218 d,14990.0,Diesel,Setembro,2014,285000,143,https://www.standvirtual.com/carros/anuncio/bmw-218-d-ID8PeR9l.html
BMW 318 d Navigation,14990.0,Diesel,Abril,2013,197800,143,https://www.standvirtual.com/carros/anuncio/bmw-318-d-navigation-ID8Py0b2.html
BMW 318 d Touring Line Modern,15990.0,Diesel,Junho,2013,153000,143,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-line-modern-ID8Pz10Z.html
Peugeot 508 SW 1.6 e-HDi Allure CMP6,9900.0,Diesel,Agosto,2011,185900,112,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-6-e-hdi-allure-cmp6-ID8PAFVG.html
Volvo V60 2.0 D3 Momentum Plus,24990.0,Diesel,Novembro,2018,96000,150,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d3-momentum-plus-ID8PzTXQ.html
Renault Mégane 1.2 TCE GT Line,16500.0,Gasolina,Março,2017,176000,130,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-2-tce-gt-line-ID8PA6bo.html
VW Tiguan Allspace 2.0 TDI Conceptline DSG,39900.0,Diesel,Dezembro,2021,29572,150,https://www.standvirtual.com/carros/anuncio/vw-tiguan-allspace-2-0-tdi-conceptline-dsg-ID8PAKbc.html
BMW X3 20 d xDrive xLine Auto,24990.0,Diesel,Agosto,2014,168000,190,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-xline-auto-ID8PxZzF.html
BMW 116 d Advantage,21990.0,Diesel,Julho,2018,69000,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-advantage-ID8PA6ak.html
Peugeot 208 1.6 BlueHDi Style,12500.0,Diesel,Abril,2016,104000,75,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-style-ID8PA6aA.html
Peugeot 208 1.2 PureTech Allure EAT6,12500.0,Gasolina,Junho,2016,140000,110,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-allure-eat6-ID8PA6b1.html
Nissan Qashqai 1.5 dCi N-Connecta,17500.0,Diesel,Agosto,2016,176000,110,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-n-connecta-ID8PygAd.html
Peugeot 5008 1.5 BlueHDi Allure Pack,33990.0,Diesel,Novembro,2020,68969,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-ID8PuUZQ.html
BMW iX3 Inspiring,61490.0,Eléctrico,Setembro,2021,33989,286,https://www.standvirtual.com/carros/anuncio/bmw-ix3-inspiring-ID8Px0Tj.html
MINI Cooper D Auto,18800.0,Diesel,Abril,2017,129000,116,https://www.standvirtual.com/carros/anuncio/mini-cooper-d-auto-ID8PB0MV.html
JDM Roxsy,7400.0,Diesel,Fevereiro,2013,59000,7,https://www.standvirtual.com/carros/anuncio/jdm-roxsy-ID8PA7BB.html
Peugeot 3008 2.0 HDi Hybrid4 88g,9790.0,Híbrido (Diesel),Abril,2013,202000,200,https://www.standvirtual.com/carros/anuncio/peugeot-3008-2-0-hdi-hybrid4-88g-ID8PwM8b.html
Volvo V60 1.6 D2 Drive V.Ocean Race Start/Stop,12490.0,Diesel,Maio,2013,186000,115,https://www.standvirtual.com/carros/anuncio/volvo-v60-1-6-d2-drive-v-ocean-race-start-stop-ID8PxnBr.html
Ford Mondeo SW 1.8 TDCi Trend,5790.0,Diesel,Janeiro,2008,253000,125,https://www.standvirtual.com/carros/anuncio/ford-mondeo-sw-1-8-tdci-trend-ID8PuAn2.html
Land Rover Discovery 4 3.0 TD V6 HSE,39990.0,Diesel,Agosto,2011,199000,255,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-4-3-0-td-v6-hse-ID8PuRhQ.html
Citroën C3 Aircross 1.2 PureTech Feel,14990.0,Gasolina,Janeiro,2020,83000,110,https://www.standvirtual.com/carros/anuncio/citron-c3-aircross-1-2-puretech-feel-ID8Pya6l.html
BMW 520 d Auto,26500.0,Diesel,Julho,2016,60000,190,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8PzDLf.html
BMW 116 d Line Sport Auto,25950.0,Diesel,Abril,2021,74636,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-line-sport-auto-ID8PA5Vd.html
BMW 740 d,24500.0,Diesel,Abril,2011,135000,306,https://www.standvirtual.com/carros/anuncio/bmw-740-d-ID8PzMwv.html
Kia Ceed SW 1.6 CRDi EX,6360.0,Diesel,Setembro,2010,209000,115,https://www.standvirtual.com/carros/anuncio/kia-ceed-sw-1-6-crdi-ex-ID8Pu7Z6.html
Opel Meriva 1.3 CDTi Design Edition S/S J16,7190.0,Diesel,Março,2013,168000,95,https://www.standvirtual.com/carros/anuncio/opel-meriva-1-3-cdti-design-edition-s-s-j16-ID8PsteL.html
Ford Focus SW 1.6 TDCi Titanium Econetic,9490.0,Diesel,Março,2013,166000,105,https://www.standvirtual.com/carros/anuncio/ford-focus-sw-1-6-tdci-titanium-econetic-ID8PvbmI.html
Mitsubishi Space Star 1.2 Intense Connect Edition,16000.0,Gasolina,Fevereiro,2023,14700,71,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-1-2-intense-connect-edition-ID8PAZBB.html
Jeep Renegade 1.0 T Sport,19500.0,Gasolina,Setembro,2020,26618,120,https://www.standvirtual.com/carros/anuncio/jeep-renegade-1-0-t-sport-ID8PAKbf.html
BMW 320,31900.0,Diesel,Junho,2019,67352,190,https://www.standvirtual.com/carros/anuncio/bmw-320-ID8PAKbe.html
Renault Mégane Sport Tourer 1.5 dCi Intens,16900.0,Diesel,Outubro,2018,53346,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-intens-ID8PAKbd.html
Cupra Formentor 1.5 TSI,32990.0,Gasolina,Dezembro,2022,10825,150,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-5-tsi-ID8PwQXP.html
Skoda Fabia 1.0 TSI,23990.0,Gasolina,Agosto,2023,2064,110,https://www.standvirtual.com/carros/anuncio/skoda-fabia-1-0-tsi-ID8PvKeU.html
BMW X1 16 d sDrive,29900.0,Diesel,Março,2021,26001,116,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-ID8PylUr.html
Land Rover Range Rover Evoque 2.0 eD4 Pure,28900.0,Diesel,Novembro,2018,64328,150,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-ed4-pure-ID8PA6jh.html
VW Polo 1.0 TSI Life,19490.0,Gasolina,Fevereiro,2022,24559,95,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-tsi-life-ID8Pv8Pv.html
Citroën C3 1.1 Airdream Seduction,5999.0,Gasolina,Abril,2010,145000,60,https://www.standvirtual.com/carros/anuncio/citron-c3-1-1-airdream-seduction-ID8PzVWx.html
SEAT Ibiza 1.0 TSI Style,15990.0,Gasolina,Maio,2021,49301,95,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-tsi-style-ID8PyjU3.html
MINI Cabrio One,27500.0,Gasolina,Junho,2021,40950,102,https://www.standvirtual.com/carros/anuncio/mini-cabrio-one-ID8PxmN0.html
Peugeot 307 SW 1.6,2150.0,Gasolina,Dezembro,2002,168230,110,https://www.standvirtual.com/carros/anuncio/peugeot-307-sw-1-6-ID8PB2cI.html
Mercedes-Benz A 250 e Progressive,30900.0,Híbrido (Gasolina),Maio,2020,55100,218,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-progressive-ID8PzdGR.html
Citroën C4 Spacetourer 1.5 BlueHDi Feel,26490.0,Diesel,Julho,2020,70897,130,https://www.standvirtual.com/carros/anuncio/citron-c4-spacetourer-1-5-bluehdi-feel-ID8PuAlR.html
MINI Cooper Auto,28750.0,Gasolina,Maio,2021,38332,136,https://www.standvirtual.com/carros/anuncio/mini-cooper-auto-ID8Pys8k.html
Renault Captur 1.6 E-Tech Plug-In Exclusive,26900.0,Híbrido (Gasolina),Junho,2021,45072,160,https://www.standvirtual.com/carros/anuncio/renault-captur-1-6-e-tech-plug-in-exclusive-ID8Pusb3.html
BMW 218 Gran Tourer i Advantage,16750.0,Gasolina,Outubro,2016,143561,136,https://www.standvirtual.com/carros/anuncio/bmw-218-gran-tourer-i-advantage-ID8PqfI4.html
SEAT Leon 1.0 EcoTSI FR S/S,19900.0,Gasolina,Janeiro,2020,77000,115,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-ecotsi-fr-s-s-ID8Pubdp.html
Land Rover Discovery 2.0 SD4 HSE Lusury Auto,41900.0,Diesel,Agosto,2017,163000,240,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-2-0-sd4-hse-lusury-auto-ID8PzrPp.html
Citroën C4 1.6 HDi Business,4250.0,Diesel,Agosto,2006,260000,92,https://www.standvirtual.com/carros/anuncio/citron-c4-1-6-hdi-business-ID8PAC4r.html
Peugeot 2008 1.5 BlueHDi Allure EAT8,25900.0,Diesel,Dezembro,2021,53949,130,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-5-bluehdi-allure-eat8-ID8PAKbh.html
Audi A3 1.9 TDi Attraction,4499.0,Diesel,Abril,2002,380000,100,https://www.standvirtual.com/carros/anuncio/audi-a3-1-9-tdi-attraction-ID8PzgcR.html
Opel Corsa 1.3 CDTI EcoFLEX S&S Active,12900.0,Diesel,Outubro,2017,15000,95,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-3-cdti-ecoflex-s-s-active-ID8PAtXe.html
Peugeot 3008 1.6 Hybrid GT e-EAT8,39900.0,Híbrido (Gasolina),Outubro,2022,34381,225,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-hybrid-gt-e-eat8-ID8PAFc0.html
BMW 418 Gran Coupé d Advantage Auto,32990.0,Diesel,Fevereiro,2020,72722,150,https://www.standvirtual.com/carros/anuncio/bmw-418-gran-coup-d-advantage-auto-ID8Px0XN.html
Nissan Qashqai,12450.0,Diesel,Dezembro,2014,193000,115,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-ID8PA0HI.html
Porsche Boxster 2.5,20900.0,Gasolina,Janeiro,1998,141477,204,https://www.standvirtual.com/carros/anuncio/porsche-boxster-2-5-ID8P6ItM.html
Opel Astra 1.7 CDTi Enjoy,4250.0,Diesel,Dezembro,2004,312577,100,https://www.standvirtual.com/carros/anuncio/opel-astra-1-7-cdti-enjoy-ID8PxVei.html
BMW Z3 1.9,13900.0,Gasolina,Agosto,1996,148270,140,https://www.standvirtual.com/carros/anuncio/bmw-z3-1-9-ID8Pmd1N.html
Mercedes-Benz E 250 BlueTEC Avantgarde Auto.,25990.0,Diesel,Novembro,2015,126500,204,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-250-bluetec-avantgarde-auto-ID8PtBnU.html
Hyundai Tucson 1.6 CRDi Premium +P.Pe.+P.Style Plus,31000.0,Diesel,Novembro,2021,65867,116,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-premium-p-pe-p-style-plus-ID8PuXQ5.html
Peugeot 308 SW 1.5 BlueHDi GT Line,19900.0,Diesel,Junho,2019,104000,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-gt-line-ID8PzL0I.html
BMW 116 d Corporate Edition Auto,28750.0,Diesel,Maio,2021,66484,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-corporate-edition-auto-ID8PxLh5.html
Peugeot 208 1.5 BlueHDi Allure,22900.0,Diesel,Abril,2022,55000,102,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-allure-ID8Pvd2X.html
VW Golf 1.6 TDI Confortline,20900.0,Diesel,Janeiro,2019,127000,115,https://www.standvirtual.com/carros/anuncio/vw-golf-1-6-tdi-confortline-ID8PrLza.html
BMW M4,67650.0,Gasolina,Julho,2017,91103,460,https://www.standvirtual.com/carros/anuncio/bmw-m4-ID8Pbl22.html
Peugeot 208 1.5 BlueHDi Active,17750.0,Diesel,Julho,2020,84757,102,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-active-ID8PxNmo.html
Citroën C4 Spacetourer BlueHDi 130 Stop&Start FEEL,17990.0,Diesel,Novembro,2018,144640,131,https://www.standvirtual.com/carros/anuncio/citron-c4-spacetourer-bluehdi-130-stop-start-feel-ID8PB2fd.html
BMW 116 dA Pack M,16750.0,Diesel,Março,2015,177060,116,https://www.standvirtual.com/carros/anuncio/bmw-116-da-pack-m-ID8PB2fk.html
BMW 520 d Line Luxury Auto,21250.0,Diesel,Junho,2015,169500,190,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8PB2fg.html
BMW 116 d Corporate Edition,23900.0,Diesel,Outubro,2019,26000,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-corporate-edition-ID8PxUBE.html
Mazda 5,8999.0,Diesel,Fevereiro,2010,154000,143,https://www.standvirtual.com/carros/anuncio/mazda-5-ID8PzBg0.html
Mercedes-Benz S 320 CDi,14990.0,Diesel,Abril,2007,375000,235,https://www.standvirtual.com/carros/anuncio/mercedes-benz-s-320-cdi-ID8PmtYW.html
Porsche Panamera 4 E-Hybrid,48500.0,Híbrido (Gasolina),Setembro,2014,141450,462,https://www.standvirtual.com/carros/anuncio/porsche-panamera-4-e-hybrid-ID8PzE8e.html
Mercedes-Benz A 180 d AMG Line Aut.,28400.0,Diesel,Outubro,2019,129292,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PxoGX.html
BMW 520 dA,8250.0,Diesel,Outubro,2008,516312,177,https://www.standvirtual.com/carros/anuncio/bmw-520-da-ID8Pxnbb.html
Citroën C1 1.0 Seduction,7900.0,Gasolina,Julho,2014,50314,68,https://www.standvirtual.com/carros/anuncio/citron-c1-1-0-seduction-ID8PpM96.html
Ford S-Max 1.8 TDCi Titanium 7L,8750.0,Diesel,Outubro,2007,282000,125,https://www.standvirtual.com/carros/anuncio/ford-s-max-1-8-tdci-titanium-7l-ID8PAqLy.html
Skoda Fabia Break 1.2 Classic,4500.0,Gasolina,Janeiro,2006,109827,65,https://www.standvirtual.com/carros/anuncio/skoda-fabia-break-1-2-classic-ID8PArWd.html
Citroën C3 1.4 HDi Exclusive,4500.0,Diesel,Abril,2004,279110,68,https://www.standvirtual.com/carros/anuncio/citron-c3-1-4-hdi-exclusive-ID8PyjCa.html
Ford Focus SW 1.6 TDCi Trend,5750.0,Diesel,Abril,2008,272663,90,https://www.standvirtual.com/carros/anuncio/ford-focus-sw-1-6-tdci-trend-ID8PArWu.html
Citroën C4 Cactus 1.6 BlueHDi Feel J17,14900.0,Diesel,Novembro,2017,96620,100,https://www.standvirtual.com/carros/anuncio/citron-c4-cactus-1-6-bluehdi-feel-j17-ID8PxVel.html
Renault Clio 1.5 dCi Confort,4500.0,Diesel,Novembro,2004,229887,80,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-confort-ID8PyjCb.html
MINI Clubman Cooper D Auto,18500.0,Diesel,Maio,2016,187221,150,https://www.standvirtual.com/carros/anuncio/mini-clubman-cooper-d-auto-ID8Px3HI.html
Fiat Idea 1.3 MJ Active,3900.0,Diesel,Novembro,2005,301382,70,https://www.standvirtual.com/carros/anuncio/fiat-idea-1-3-mj-active-ID8PyKmq.html
Peugeot 208 1.6 BlueHDi GT Line,12250.0,Diesel,Março,2017,182552,100,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-gt-line-ID8PyKme.html
Dacia Duster 1.5 dCi Pack 4WD,12500.0,Diesel,Julho,2013,229860,110,https://www.standvirtual.com/carros/anuncio/dacia-duster-1-5-dci-pack-4wd-ID8PvXFS.html
Opel Meriva 1.6 Enjoy,3900.0,Gasolina,Abril,2003,106356,100,https://www.standvirtual.com/carros/anuncio/opel-meriva-1-6-enjoy-ID8PyVMU.html
Citroën Xsara 1.4i X,1500.0,Gasolina,Julho,1999,280749,75,https://www.standvirtual.com/carros/anuncio/citron-xsara-1-4i-x-ID8Pvv8y.html
BMW X1 20 d sDrive EfficientDynamics,14990.0,Diesel,Outubro,2012,220527,163,https://www.standvirtual.com/carros/anuncio/bmw-x1-20-d-sdrive-efficientdynamics-ID8PvP8i.html
Mercedes-Benz B 180,11500.0,Diesel,Junho,2011,265891,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-ID8Pz28o.html
Kia Ceed 1.6 CRDi EX,7250.0,Diesel,Junho,2007,183378,115,https://www.standvirtual.com/carros/anuncio/kia-ceed-1-6-crdi-ex-ID8PvwGs.html
Fiat Punto 1.3 M-Jet Easy S&S,8500.0,Diesel,Março,2015,148067,85,https://www.standvirtual.com/carros/anuncio/fiat-punto-1-3-m-jet-easy-s-s-ID8PwCyj.html
Rover 214 Cabriolet,4250.0,Gasolina,Maio,1994,140762,104,https://www.standvirtual.com/carros/anuncio/rover-214-cabriolet-ID8PwhzK.html
Opel Frontera 2.2 DTi Ltd,6500.0,Diesel,Janeiro,2001,189845,115,https://www.standvirtual.com/carros/anuncio/opel-frontera-2-2-dti-ltd-ID8Pz3uM.html
Fiat Punto 1.3 M-Jet Easy S&S,6500.0,Diesel,Junho,2013,258785,85,https://www.standvirtual.com/carros/anuncio/fiat-punto-1-3-m-jet-easy-s-s-ID8Pz3uI.html
Renault Captur 1.5 dCi Sport,11900.0,Diesel,Março,2015,180152,90,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-sport-ID8Pz3uK.html
Peugeot 308 SW 1.6 HDi Executive CVM6,8250.0,Diesel,Março,2010,104239,110,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-hdi-executive-cvm6-ID8PzkSg.html
Toyota Verso 1.6 D-4D Exclusive+GPS,21750.0,Diesel,Janeiro,2018,50837,112,https://www.standvirtual.com/carros/anuncio/toyota-verso-1-6-d-4d-exclusive-gps-ID8PuAGE.html
VW Passat,1900.0,Diesel,Abril,1994,303412,68,https://www.standvirtual.com/carros/anuncio/vw-passat-ID8Pzry2.html
Fiat 500 1.2 Lounge,11950.0,Gasolina,Novembro,2015,47715,69,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-ID8PuzYt.html
Honda HR-V 1.6 ES,4250.0,Gasolina,Setembro,1999,217643,105,https://www.standvirtual.com/carros/anuncio/honda-hr-v-1-6-es-ID8PuzYv.html
Fiat 500C 1.3 16V Multijet Lounge,8500.0,Diesel,Agosto,2010,198543,95,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-3-16v-multijet-lounge-ID8Pzry4.html
Mercedes-Benz E 220 CDI Avantgarde BE Auto.,22900.0,Diesel,Maio,2014,229143,170,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-cdi-avantgarde-be-auto-ID8Pu9Zg.html
Porsche 992 Carrera 4S PDK,157500.0,Gasolina,Setembro,2019,50000,450,https://www.standvirtual.com/carros/anuncio/porsche-992-carrera-4s-pdk-ID8PA3TX.html
Toyota Auris Touring Sports 1.8 HSD Exclusive,19000.0,Híbrido (Gasolina),Junho,2018,81140,136,https://www.standvirtual.com/carros/anuncio/toyota-auris-touring-sports-1-8-hsd-exclusive-ID8PAZtV.html
Fiat Panda 1.2 Dynamic,3250.0,Gasolina,Abril,2004,211669,60,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-2-dynamic-ID8PzVWW.html
Citroën C4 1.6 e-HDi Air.Exclusive CMP6,11500.0,Diesel,Janeiro,2013,162193,115,https://www.standvirtual.com/carros/anuncio/citron-c4-1-6-e-hdi-air-exclusive-cmp6-ID8PusfP.html
Mercedes-Benz A 200 CDi BE Urban Aut.,18500.0,Diesel,Dezembro,2014,195094,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-cdi-be-urban-aut-ID8PxHJf.html
BMW 116 d Line Urban,17500.0,Diesel,Agosto,2017,154784,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-line-urban-ID8PxHru.html
SEAT Ateca 1.0 TSI Style,23990.0,Gasolina,Abril,2022,53250,110,https://www.standvirtual.com/carros/anuncio/seat-ateca-1-0-tsi-style-ID8Pz7dA.html
BMW 116 d EfficientDynamics,16000.0,Diesel,Julho,2018,82000,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-efficientdynamics-ID8PB09B.html
SEAT Arona 1.0 TSI Style,21250.0,Gasolina,Fevereiro,2022,37953,110,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8PyRIB.html
MINI Cabrio,29900.0,Gasolina,Junho,2018,65000,231,https://www.standvirtual.com/carros/anuncio/mini-cabrio-ID8PyUPf.html
Peugeot 2008,24500.0,Diesel,Abril,2021,64000,130,https://www.standvirtual.com/carros/anuncio/peugeot-2008-ID8PyVpy.html
Renault Kadjar,22900.0,Diesel,Agosto,2020,91000,115,https://www.standvirtual.com/carros/anuncio/renault-kadjar-ID8Pz1bC.html
Nissan Juke,22900.0,Gasolina,Dezembro,2021,28000,114,https://www.standvirtual.com/carros/anuncio/nissan-juke-ID8Pz1bG.html
Renault Clio 1.0 TCe RS Line,18900.0,Gasolina,Junho,2021,44000,90,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-rs-line-ID8PyVpR.html
MINI One D,18900.0,Diesel,Julho,2018,93000,95,https://www.standvirtual.com/carros/anuncio/mini-one-d-ID8Pzg3Z.html
Nissan Micra,17800.0,Gasolina,Julho,2021,64000,92,https://www.standvirtual.com/carros/anuncio/nissan-micra-ID8PA3Ca.html
VW Passat Variant 2.0 TDi Highline,17900.0,Diesel,Agosto,2015,135500,150,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-2-0-tdi-highline-ID8PASGR.html
Mercedes-Benz A 180 d AMG Line Aut.,28900.0,Diesel,Maio,2018,91000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PvxHC.html
Mercedes-Benz C 200 d AMG Line,29900.0,Diesel,Maio,2019,134000,160,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-amg-line-ID8PuAaY.html
Mercedes-Benz C 220 d Avantgarde Aut.,24950.0,Diesel,Julho,2016,175700,170,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-aut-ID8PwgEe.html
Renault Clio Sport Tourer 1.5 dCi Limited,14950.0,Diesel,Junho,2019,91500,90,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-1-5-dci-limited-ID8PwKRk.html
Renault Captur 1.5 dCi Exclusive,16950.0,Diesel,Maio,2018,70000,110,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8PsYpw.html
BMW 116 d Advantage,22950.0,Diesel,Janeiro,2020,72900,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-advantage-ID8Pwh0w.html
Hyundai i30 SW 1.6 CRDi N-Line,24990.0,Diesel,Novembro,2021,79566,136,https://www.standvirtual.com/carros/anuncio/hyundai-i30-sw-1-6-crdi-n-line-ID8Py2HQ.html
Peugeot 308 1.6 BlueHDi Active J17,8999.0,Diesel,Novembro,2014,241365,120,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-6-bluehdi-active-j17-ID8PzVOF.html
Peugeot 2008 1.5 BlueHDi Signature,16900.0,Diesel,Julho,2019,107649,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-5-bluehdi-signature-ID8PwdPd.html
